NAME_1,NAME_2,NAME_3,loss_2009,treecover2000,percentloss
Shan,Loilen,Namsang,21252,2705811,0.007854207
Shan,Taunggye,Ho-Pong,588,634928,0.000926089
Shan,Loilen,Mong Nai,18199,4093616,0.004445703
Shan,Loilen,Mawkmai,5942,2628229,0.002260838
Shan,Loilen,Langkho,9199,2378539,0.0038675
Shan,Taunggye,Hsi Hseng,1526,710602,0.002147475
Shan,Taunggye,Yawunghwe,861,568544,0.001514395
Shan,Loilen,Mong Pan,8273,6854533,0.001206939
Shan,Mongsat,Mong Tung,39298,6347206,0.006191386
Shan,Mongsat,Mong Hsat,57348,6353579,0.009026094
Shan,Mongsat,Mong Ping,45523,8145835,0.0055885
Shan,Loilen,Ke-Hsi,15299,2571263,0.005949994
Shan,Loilen,Kunhing,27617,3172299,0.008705674
Shan,Loilen,Mong Hsu,21382,1996640,0.010708991
Shan,Lasho,Mong Yai,28733,2277063,0.012618448
Shan,Lasho,Tangyan,46262,4429685,0.010443632
Shan,Lasho,Pang-Yang,55587,5663100,0.009815649
Shan,Lasho,Man Hpang,19482,1782909,0.010927086
Shan,Lasho,Nampan,28885,1788168,0.016153404
Shan,Kengtung,Mong Yang,35422,2588352,0.013685156
Shan,Kengtung,Mongkhak,29130,2929887,0.009942363
Shan,Kengtung,Keng Tung,55551,5831836,0.009525474
Shan,Mongphat,Mong Hpayak,5628,2657113,0.002118088
Shan,Tarchilaik,Tachilek,15928,3984122,0.00399787
Shan,Mongphat,Mong Yawng,54158,5853840,0.009251705
Kayin,Myawady,Myawadi,39041,3497212,0.011163464
Kayin,Hpa-an,Kawkareik,5443,1317362,0.004131742
Kayin,Hpa-an,Kya-In Seikkyi,44835,9289338,0.004826501
Tanintharyi,Dawei,Tavoy,10169,8466131,0.001201139
Tanintharyi,Mergui,Tenasserim,56343,14972035,0.003763216
Tanintharyi,Dawei,Thayetchaung,7241,2491164,0.002906673
Tanintharyi,Mergui,Palaw,15344,2491285,0.006159071
Tanintharyi,Dawei,Launglon,3606,690083,0.005225458
Tanintharyi,Dawei,Yebyu,28059,4667205,0.006011949
Mon,Mawlamyine,Ye,20321,2863754,0.007095931
Mon,Mawlamyine,Thanbyuzayat,18329,743340,0.024657626
Ayeyarwady,Pharpon,Pyapon,2,19392,0.000103135
Ayeyarwady,Pharpon,Bogale,19,239126,7.9456E-05
Tanintharyi,Mergui,Mergui,37327,5595532,0.006670858
Tanintharyi,Kawthoung,Bokpyin,47872,7611073,0.006289783
Kachin,Putao,Nogmung,3875,7756426,0.000499586
Kachin,Putao,Khawbude,4059,7109674,0.000570912
Kachin,Putao,Machanbaw,2064,3996522,0.000516449
Kachin,Myitkyina,Hsawlaw,7490,4348848,0.001722295
Kachin,Myitkyina,Chipwi,13410,4093071,0.003276269
Kachin,Putao,Sumpranbum,16259,9405444,0.00172868
Kachin,Myitkyina,Njangyang,22105,6553019,0.003373254
Kachin,Myitkyina,Waingmaw,92016,5889827,0.01562287
Shan,Lasho,Pangwaum,24032,1237355,0.019422074
Shan,Lasho,Mong Mao,33178,2145238,0.015465883
Shan,Kunlong,Kunlong,2124,526927,0.004030919
Shan,Lauking,Kong-Kyan,2490,862135,0.002888179
Shan,Muse,Kutkai,23134,4135283,0.005594297
Shan,Kunlong,Ho-Pang,18282,1408480,0.01297995
Shan,Lasho,Hsenwi,15257,2017367,0.007562828
Shan,Lasho,Lashio,47391,4333525,0.010935901
Shan,Muse,Mu-Se,11167,1932545,0.005778391
Shan,Muse,Namhkan,12918,1990221,0.006490736
Kachin,Myitkyina,Myitkyina,71857,7837796,0.009168011
Kachin,Bhamo,Momauk,57902,3029632,0.019111892
Kachin,Myitkyina,Mogaung,10625,2400590,0.004425995
Kachin,Myitkyina,Kamaing,99663,8254148,0.012074293
Kachin,Myitkyina,Mohnyin,11032,7991544,0.001380459
Kachin,Bhamo,Shwegu,22762,3620744,0.006286553
Kachin,Bhamo,Bhamo,17218,2625746,0.006557375
Sagaing,Katha,Katha,96050,2009361,0.047801266
Shan,Kyaukme,Mabein,33479,5886379,0.005687537
Kachin,Bhamo,Mansi,27283,3763269,0.007249814
Shan,Kyaukme,Mong Mit,11416,3552712,0.00321332
Shan,Kyaukme,Namtu,45882,5250164,0.008739156
Shan,Kyaukme,Namhsan,5948,1216058,0.004891214
Mandalay,Pyin-Oo-Lwin,Mogok,4228,1428007,0.00296077
Sagaing,Katha,Tigyaing,11887,1927501,0.006167053
Sagaing,Katha,Indaw,5786,1581718,0.003658048
Sagaing,Katha,Kawlin,9933,1333939,0.007446367
Sagaing,Katha,Wuntho,3340,951653,0.003509683
Mandalay,Pyin-Oo-Lwin,Thabeikkyin,11089,2255202,0.004917076
Sagaing,Shwebo,Kanbalu,23079,1267477,0.018208614
Sagaing,Shwebo,Tantabin,42,38373,0.00109452
Sagaing,Shwebo,Khin-U,22,15988,0.001376032
Sagaing,Shwebo,Kyunhla,12014,2033078,0.005909267
Sagaing,Shwebo,Taze,4154,601324,0.006908089
Sagaing,Shwebo,Ye-U,10494,469719,0.022341017
Sagaing,Katha,Pinlebu,18987,3995772,0.004751773
Sagaing,Mawleik,Phaungbyin,7618,4061903,0.001875476
Sagaing,Katha,Banmauk,10108,4469873,0.002261362
Sagaing,Hkamti,Homalin,53892,13876705,0.003883631
Sagaing,Hkamti,Khamti,29957,11956278,0.002505546
Sagaing,Hkamti,Lashe,6437,3399951,0.001893263
Sagaing,Hkamti,Lahe,31329,5607799,0.005586684
Sagaing,Hkamti,Nanyun,17805,9464441,0.001881252
Kachin,Myitkyina,Tanai,63776,17326417,0.003680853
Kachin,Putao,Putao,8852,6765107,0.001308479
Sagaing,Tamu,Tamu,10394,1883723,0.005517796
Sagaing,Mawleik,Mawlaik,6947,5103451,0.001361236
Sagaing,Kalemyo,Kalewa,5288,2672961,0.00197833
Chin,Palam,Falam,4978,2151216,0.00231404
Chin,Palam,Tiddim,16731,3233127,0.005174866
Chin,Palam,Tonzang,23551,4638234,0.005077579
