NAME_1,NAME_2,NAME_3,loss_2016,treecover2000,percentloss
Yangon,Yangon-N,Taikkyi,1,29022,3.45E-05
Ayeyarwady,Hinthada,Henzada,0,76335,0
Ayeyarwady,Hinthada,Danubyu,53,56837,0.000932491
Bago,Thayarwady,Minhla,2169,1072069,0.002023191
Ayeyarwady,Hinthada,Zalun,1,40527,2.47E-05
Bago,Thayarwady,Monyo,13,17778,0.000731241
Bago,Thayarwady,Tharrawaddy,96,19361,0.004958422
Yangon,Yangon-N,Hmawbi,2047,738893,0.002770361
Yangon,Yangon-N,Hlegu,3685,867395,0.004248353
Bago,Thayarwady,Letpatan,1066,609211,0.001749804
Bago,Pegu,Bago (Pegu),13058,2458344,0.005311706
Bago,Pegu,Kyauktaga,14768,2811773,0.005252202
Bago,Pegu,Daik-U,1616,467487,0.003456781
Bago,Pegu,Kawa,23,15215,0.001511666
Yangon,Yangon-S,Kayan,0,4798,0
Yangon,Yangon-S,Syriam,0,2559,0
Yangon,Yangon-E,Yangon (Rangoon),42,2381,0.017639647
Yangon,Yangon-W,Yangon (Rangoon),19,5167,0.003677182
Yangon,Yangon-N,Htantabin,0,3599,0
Yangon,Yangon-S,Insein,9,11756,0.000765567
Yangon,Yangon-S,Kawkhmu,355,185181,0.001917043
Ayeyarwady,Pharpon,Dedaye,0,13432,0
Yangon,Yangon-S,Kungyangon,28,64359,0.00043506
Yangon,Yangon-S,Kyauktan,26,3667,0.007090265
Yangon,Yangon-S,Thongwa,0,2050,0
Bago,Pegu,Thanatpin,0,9451,0
Mon,Thaton,Bilin,18507,1877036,0.009859694
Mon,Thaton,Paung,3339,240921,0.013859315
Mon,Mawlamyine,Chaungzon,1555,57547,0.027021391
Mon,Mawlamyine,Moulmein,354,15320,0.02310705
Mon,Mawlamyine,Mudon,11450,257485,0.04446861
Mon,Mawlamyine,Kyaikmaraw,9191,556959,0.016502112
Kayin,Kawkareik,Pa-An,23762,1419591,0.016738624
Mon,Thaton,Thaton,6973,631416,0.011043433
Kayin,Kawkareik,Hlaingbwe,54903,4235041,0.012963983
Mon,Thaton,Kyaikto,13110,871958,0.015035128
Bago,Pegu,Shwegyin,30222,2804952,0.010774516
Kayin,Kawkareik,Papun,165368,8723762,0.018956042
Bago,Pegu,Nyaungiebin,6,21410,0.000280243
Bago,Pegu,Waw,29,16993,0.001706585
Bago,Taungoo,Pyu,7121,1819751,0.003913173
Bago,Taungoo,Kyaukki,29393,2323858,0.012648363
Bago,Taungoo,Oktwin,6848,1286045,0.005324853
Bago,Taungoo,Tantabin,113,143523,0.00078733
Kayin,Kawkareik,Thandaung,56902,4749629,0.011980304
Kayah,Bawlake,Pasawng,11985,4227571,0.002834961
Kayah,Bawlake,Bawlakhe,21985,2291745,0.009593127
Kayah,Loikaw,Hsataw,12826,2785146,0.004605145
Kayah,Loikaw,Loi-Kaw,10716,753318,0.014225068
Kayah,Loikaw,Dimawhso,4608,628872,0.007327405
Kayah,Loikaw,Phruhso,55242,1775508,0.031113349
Shan,Taunggye,Pekhon,60274,1490498,0.040438833
Bago,Taungoo,Thoungoo,12355,1777331,0.006951434
Bago,Taungoo,Yedashe,21676,2479131,0.008743386
Mandalay,Yamethin,Pyinmana,31428,1787922,0.017577948
Mandalay,Yamethin,Lewe,2169,1354456,0.001601381
Magway,Thayetmyo,Myayde (Aunglan),1141,732273,0.001558162
Bago,Pyay,Paukkaung,5087,992210,0.005126939
Bago,Pyay,Thegon,127,207321,0.000612577
Bago,Thayarwady,Nattalin,494,810129,0.000609779
Bago,Thayarwady,Okpo,687,695350,0.000987992
Bago,Thayarwady,Gyobingauk,1080,413210,0.002613683
Bago,Pyay,Paungde,0,4309,0
Bago,Pyay,Prome,29,16598,0.001747198
Bago,Thayarwady,Zigon,0,10018,0
Magway,Magwe Minbu,Taungdwingyi,452,311124,0.001452797
Magway,Magwe Minbu,Myothit,2,154590,1.29E-05
Naypyitaw,Naypyitaw,Pyinmana,71,2581,0.027508718
Mandalay,Yamethin,Tatkon,5274,1412850,0.00373288
Shan,Taunggye,Pinlaung,38955,2745409,0.014189143
Mandalay,Yamethin,Yamethin,10185,938041,0.010857734
Magway,Magwe Minbu,Natmauk,0,2017,0
Mandalay,Meiktila,Pyawbwe,1794,530877,0.003379314
Mandalay,Meiktila,Thazi,5201,774816,0.006712561
Shan,Taunggye,Ye-Ngan,9205,3292535,0.002795718
Mandalay,Meiktila,Wudwin,26,68050,0.000382072
Mandalay,Meiktila,Meiktila,0,268,0
Mandalay,Myingyan,Mahlaing,0,2501,0
Mandalay,Myingyan,Taungtha,0,1322,0
Mandalay,Myingyan,Myingyan,0,766,0
Mandalay,Myingyan,Natogyi,0,1521,0
Sagaing,Sagaing,Ngazun,0,727,0
Sagaing,Sagaing,Myaung,0,257,0
Sagaing,Monywa,Chaung-U,0,1076,0
Sagaing,Sagaing,Myinmu,0,79,0
Sagaing,Monywa,Ayadaw,50,384,0.130208333
Sagaing,Shwebo,Tabayin,62,18864,0.003286684
Sagaing,Shwebo,Wetlet,0,1306,0
Sagaing,Shwebo,Shwebo,0,2448,0
Sagaing,Sagaing,Sagaing,0,2838,0
Mandalay,Kyaukse,Tada-U,0,1418,0
Mandalay,Kyaukse,Singaing,0,35339,0
Mandalay,Mandalay,Amarapura,0,1298,0
Mandalay,Mandalay,Mandalay,0,759,0
Mandalay,Pyin-Oo-Lwin,Madaya,1885,517533,0.00364228
Mandalay,Pyin-Oo-Lwin,Singu,3493,1059228,0.003297685
Mandalay,Mandalay,Patheingyi,5397,469015,0.011507095
Shan,Kyaukme,Nawnghkio,29771,2475471,0.012026398
Mandalay,Mandalay,Maymyo,6590,919092,0.00717012
Mandalay,Kyaukse,Kyaukse,3899,1366996,0.00285224
Mandalay,Kyaukse,Myitha,82,115120,0.0007123
Shan,Taunggye,Lawksawk,36586,4144348,0.008827927
Shan,Taunggye,Pindaya,95,71922,0.001320875
Shan,Taunggye,Kalaw,3907,585632,0.006671425
Shan,Taunggye,Taunggyi,1707,406002,0.004204413
Shan,Loilen,Mong Kung,71989,6101647,0.01179829
Shan,Kyaukme,Kyaukme,49175,4615178,0.01065506
Shan,Kyaukme,Hsipaw,70284,4373379,0.016070869
Shan,Loilen,Lai-Hka,32097,2042627,0.015713588
Shan,Loilen,Loi Lem,10446,897848,0.011634486
Shan,Loilen,Namsang,43165,2705811,0.015952703
Shan,Taunggye,Ho-Pong,2064,634928,0.003250762
Shan,Loilen,Mong Nai,26557,4093616,0.006487418
Shan,Loilen,Mawkmai,14603,2628229,0.005556213
Shan,Loilen,Langkho,4758,2378539,0.002000388
Shan,Taunggye,Hsi Hseng,7932,710602,0.011162367
Shan,Taunggye,Yawunghwe,3061,568544,0.005383928
Shan,Loilen,Mong Pan,17777,6854533,0.002593466
Shan,Mongsat,Mong Tung,35953,6347206,0.005664382
Shan,Mongsat,Mong Hsat,78806,6353579,0.012403403
Shan,Mongsat,Mong Ping,96653,8145835,0.011865327
Shan,Loilen,Ke-Hsi,48903,2571263,0.019019058
Shan,Loilen,Kunhing,66166,3172299,0.020857429
Shan,Loilen,Mong Hsu,43178,1996640,0.021625331
Shan,Lasho,Mong Yai,53907,2277063,0.023673917
Shan,Lasho,Tangyan,95145,4429685,0.021478954
Shan,Lasho,Pang-Yang,179026,5663100,0.031612721
Shan,Lasho,Man Hpang,89013,1782909,0.049925711
Shan,Lasho,Nampan,96900,1788168,0.054189539
Shan,Kengtung,Mong Yang,37037,2588352,0.014309105
Shan,Kengtung,Mongkhak,32913,2929887,0.011233539
Shan,Kengtung,Keng Tung,58296,5831836,0.009996166
Shan,Mongphat,Mong Hpayak,16891,2657113,0.006356899
Shan,Tarchilaik,Tachilek,74189,3984122,0.018621167
Shan,Mongphat,Mong Yawng,55105,5853840,0.009413479
Kayin,Myawady,Myawadi,55787,3497212,0.01595185
Kayin,Hpa-an,Kawkareik,4689,1317362,0.003559386
Kayin,Hpa-an,Kya-In Seikkyi,146560,9289338,0.015777228
Tanintharyi,Dawei,Tavoy,60852,8466131,0.007187699
Tanintharyi,Mergui,Tenasserim,209989,14972035,0.014025415
Tanintharyi,Dawei,Thayetchaung,16664,2491164,0.006689242
Tanintharyi,Mergui,Palaw,35574,2491285,0.014279378
Tanintharyi,Dawei,Launglon,3110,690083,0.004506704
Tanintharyi,Dawei,Yebyu,46924,4667205,0.010053983
Mon,Mawlamyine,Ye,38535,2863754,0.013456114
Mon,Mawlamyine,Thanbyuzayat,14237,743340,0.019152743
Ayeyarwady,Pharpon,Pyapon,134,19392,0.006910066
Ayeyarwady,Pharpon,Bogale,838,239126,0.003504429
Tanintharyi,Mergui,Mergui,60592,5595532,0.01082864
Tanintharyi,Kawthoung,Bokpyin,130827,7611073,0.017189035
Kachin,Putao,Nogmung,2558,7756426,0.000329791
Kachin,Putao,Khawbude,11124,7109674,0.001564629
Kachin,Putao,Machanbaw,3416,3996522,0.000854743
Kachin,Myitkyina,Hsawlaw,16249,4348848,0.003736392
Kachin,Myitkyina,Chipwi,23487,4093071,0.005738234
Kachin,Putao,Sumpranbum,23008,9405444,0.002446243
Kachin,Myitkyina,Njangyang,30008,6553019,0.004579263
Kachin,Myitkyina,Waingmaw,75719,5889827,0.012855895
Shan,Lasho,Pangwaum,53729,1237355,0.043422462
Shan,Lasho,Mong Mao,63081,2145238,0.029405129
Shan,Kunlong,Kunlong,2328,526927,0.004418069
Shan,Lauking,Kong-Kyan,3611,862135,0.004188439
Shan,Muse,Kutkai,50382,4135283,0.012183447
Shan,Kunlong,Ho-Pang,31472,1408480,0.022344655
Shan,Lasho,Hsenwi,44524,2017367,0.022070352
Shan,Lasho,Lashio,78319,4333525,0.018072816
Shan,Muse,Mu-Se,14265,1932545,0.007381458
Shan,Muse,Namhkan,39141,1990221,0.01966666
Kachin,Myitkyina,Myitkyina,51297,7837796,0.006544825
Kachin,Bhamo,Momauk,19671,3029632,0.006492868
Kachin,Myitkyina,Mogaung,8579,2400590,0.003573705
Kachin,Myitkyina,Kamaing,52613,8254148,0.006374128
Kachin,Myitkyina,Mohnyin,29108,7991544,0.00364235
Kachin,Bhamo,Shwegu,23058,3620744,0.006368304
Kachin,Bhamo,Bhamo,36380,2625746,0.01385511
Sagaing,Katha,Katha,28379,2009361,0.014123395
Shan,Kyaukme,Mabein,16626,5886379,0.002824487
Kachin,Bhamo,Mansi,25839,3763269,0.006866105
Shan,Kyaukme,Mong Mit,24732,3552712,0.006961442
Shan,Kyaukme,Namtu,107597,5250164,0.020494026
Shan,Kyaukme,Namhsan,10109,1216058,0.008312926
Mandalay,Pyin-Oo-Lwin,Mogok,13728,1428007,0.009613398
Sagaing,Katha,Tigyaing,9813,1927501,0.005091048
Sagaing,Katha,Indaw,7402,1581718,0.004679722
Sagaing,Katha,Kawlin,7422,1333939,0.005563973
Sagaing,Katha,Wuntho,9415,951653,0.009893312
Mandalay,Pyin-Oo-Lwin,Thabeikkyin,21809,2255202,0.009670531
Sagaing,Shwebo,Kanbalu,2139,1267477,0.001687605
Sagaing,Shwebo,Tantabin,9,38373,0.00023454
Sagaing,Shwebo,Khin-U,42,15988,0.00262697
Sagaing,Shwebo,Kyunhla,3741,2033078,0.001840067
Sagaing,Shwebo,Taze,1489,601324,0.002476203
Sagaing,Shwebo,Ye-U,1062,469719,0.002260926
Sagaing,Katha,Pinlebu,13348,3995772,0.003340531
Sagaing,Mawleik,Phaungbyin,13481,4061903,0.003318888
Sagaing,Katha,Banmauk,15027,4469873,0.00336184
Sagaing,Hkamti,Homalin,79697,13876705,0.005743222
Sagaing,Hkamti,Khamti,41717,11956278,0.003489129
Sagaing,Hkamti,Lashe,17869,3399951,0.005255664
Sagaing,Hkamti,Lahe,131774,5607799,0.023498346
Sagaing,Hkamti,Nanyun,56045,9464441,0.005921639
Kachin,Myitkyina,Tanai,41883,17326417,0.002417291
Kachin,Putao,Putao,6793,6765107,0.001004123
Sagaing,Tamu,Tamu,11374,1883723,0.006038043
Sagaing,Mawleik,Mawlaik,10424,5103451,0.002042539
Sagaing,Kalemyo,Kalewa,5238,2672961,0.001959625
Chin,Palam,Falam,38918,2151216,0.018091163
Chin,Palam,Tiddim,68659,3233127,0.021236097
Chin,Palam,Tonzang,76365,4638234,0.01646424
