NAME_1,NAME_2,NAME_3,loss_2001,treecover2000,percentloss
Sagaing,Shwebo,Khin-U,24,15988,0.001501126
Sagaing,Shwebo,Kyunhla,3445,2033078,0.001694475
Sagaing,Shwebo,Taze,562,601324,0.000934604
Sagaing,Shwebo,Ye-U,1437,469719,0.003059276
Sagaing,Katha,Pinlebu,2933,3995772,0.000734026
Sagaing,Mawleik,Phaungbyin,2331,4061903,0.000573869
Sagaing,Katha,Banmauk,4240,4469873,0.000948573
Sagaing,Hkamti,Homalin,10983,13876705,0.00079147
Sagaing,Hkamti,Khamti,13395,11956278,0.001120332
Sagaing,Hkamti,Lashe,2889,3399951,0.000849718
Sagaing,Hkamti,Lahe,22549,5607799,0.004021007
Sagaing,Hkamti,Nanyun,13315,9464441,0.001406845
Kachin,Myitkyina,Tanai,7896,17326417,0.00045572
Kachin,Putao,Putao,3659,6765107,0.000540864
Sagaing,Tamu,Tamu,1965,1883723,0.001043147
Sagaing,Mawleik,Mawlaik,1995,5103451,0.000390912
Sagaing,Kalemyo,Kalewa,844,2672961,0.000315755
Chin,Palam,Falam,3346,2151216,0.001555399
Chin,Palam,Tiddim,11190,3233127,0.003461046
Chin,Palam,Tonzang,9634,4638234,0.002077084
